"FieldName","ValidationStatus","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"transaction.transactionfrequency","VALID","SettlementValuesProvider","Transaction",".transaction().transactionFrequency() == RECURRING;","103","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","Transaction.TransactionSource transactionSourceWithAgreementData = t","167","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.transactionsource","VALID","SettlementValuesProvider","FirstTransactionOfAgreement",".firstTransactionOfAgreement().transactionSource();","170","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.agreementdata.firsttransactionofagreement.transactionsource","VALID","SettlementValuesProvider","FirstTransactionOfAgreement",".agreementData().firstTransactionOfAgreement().transactionSource();","176","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionid","VALID","SettlementValuesProvider","Transaction",".filter( txn -> t.transactionId().equals( txn.transaction().transactionId() ) )","218","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund_authorization","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction",".transactionType() == Transaction.TransactionType.REFUND_AUTHORIZATION );","220","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","Transaction.TransactionType.REFUND.equals( t.transactionType() ) ) {","226","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.walletprovider.apple_pay","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","if ( Transaction.WalletProvider.APPLE_PAY == t.walletProvider() ) {","229","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","Transaction.TransactionSource source ) {","317","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","Transaction.TransactionSource source = elavonCtx.request().transaction().transactionSource();","373","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.is_standing_authorization_transaction","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","if ( ElavonPredicates.IS_STANDING_AUTHORIZATION_TRANSACTION.identityPredicate()","375","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","EnumSet<Transaction.TransactionSource> transactionSources = EnumSet.of( TELEPHONE_ORDER,","382","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency","VALID","SettlementValuesProvider","Transaction",".contains( elavonCtx.request().transaction().transactionFrequency() ) ) {","394","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","SettlementValuesProvider","Transaction","|| (elavonCtx.request().transaction().credentialOnFile() == STORED ||","411","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == MERCHANT)","412","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency.single","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction",".transactionFrequency() != Transaction.TransactionFrequency.SINGLE) ) {","414","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","Transaction.WalletProvider.ANDROID_PAY == elavonCtx.request().transaction()","419","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","if ( elavonCtx.request().transaction().transactionSource() == CALL_CENTRE ) {","423","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","switch ( elavonCtx.request().transaction().transactionSource() ) {","427","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","Transaction.TransactionSource source = elavonCtx.request().transaction().transactionSource();","449","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency","VALID","SettlementValuesProvider","Transaction","Transaction.TransactionFrequency frequency = elavonCtx.request().transaction()","450","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","&& Transaction.CardType.MC.equals( elavonCtx.request().transaction().cardType() ) ) {","460","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.refund","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","Transaction.TransactionType.REFUND","462","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype","VALID","SettlementValuesProvider","Transaction",".equals( elavonCtx.request().transaction().transactionType() ) ) {","463","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","SettlementValuesProvider","Transaction",".contains( elavonCtx.request().transaction().credentialOnFile() ) )","467","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","SettlementValuesProvider","Transaction","|| (elavonCtx.request().transaction().credentialOnFile() == STORED","472","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionfrequency.single","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","&& !(frequency == Transaction.TransactionFrequency.SINGLE) ) {","474","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","EnumSet<Transaction.TransactionSource> transactionSource = EnumSet.of( MAIL_ORDER, MOTO,","478","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.financialnetworkdate","VALID","SettlementValuesProvider","Transaction","String banketnetDate = elavonCtx.request().transaction().financialNetworkDate();","514","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtoken","VALID","SettlementValuesProvider","Transaction","if ( StringUtils.isNotEmpty( elavonCtx.request().transaction().authenticationToken() ) ) {","556","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","&& tx.cardType() == Transaction.CardType.MC","595","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactiontype.capture","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","if ( (Transaction.TransactionType.CAPTURE.equals( tx.transactionType() )","613","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.paymenttype.scheme_token","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","&& t.paymentType() == Transaction.PaymentType.SCHEME_TOKEN","632","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.cardtype.mc","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","t.cardType() == Transaction.CardType.MC;","634","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","SettlementValuesProvider","Transaction","if ( Transaction.AuthenticationVersion.threeDS2 == elavonCtx.request().transaction()","649","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtransactionid","VALID","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().authenticationTransactionId();","651","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.authenticationtoken","VALID","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().authenticationToken();","658","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().credentialOnFile() == STORED ||","669","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == MERCHANT;","670","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.credentialonfile","VALID","SettlementValuesProvider","Transaction","return elavonCtx.request().transaction().credentialOnFile() == TO_BE_STORED ||","675","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
"transaction.transactionsource","VALID","SettlementValuesProvider","Transaction","elavonCtx.request().transaction().transactionSource() == INTERNET;","676","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\util\SettlementValuesProvider.java","acqelavons2aservice"
